bauwerksnr,zustandsnote,zustandsklasse,geo_e,geo_n,latitude,longitude
4308545-0,2.3,befriedigend,367406.604,5726481.99,51.6736445252669,7.082404948448845
4308546-0,2.4,befriedigend,368058.59,5726554.269,51.67444757026383,7.091801160820511
4308547-1,2.9,ausreichend,368727.487,5726610.347,51.675108228301944,7.1014482489474515
4308547-2,2.9,ausreichend,368712.545,5726609.227,51.675094671349825,7.101232696544439
4308548-1,2.5,ausreichend,368921.967,5726626.086,51.67529508251103,7.104253382608615
4308548-2,2.3,befriedigend,368921.967,5726626.086,51.67529508251103,7.104253382608615
4308549-1,2.2,befriedigend,369142.26,5726643.746,51.67550514705344,7.107430929832821
4308550-0,2.2,befriedigend,369289.044,5726656.465,51.67565362260912,7.109547830832602
4308551-1,2.7,ausreichend,369684.736,5726691.063,51.676056478559964,7.115254410612556
4308551-2,2.7,ausreichend,369684.736,5726691.063,51.676056478559964,7.115254410612556
4308552-0,2.2,befriedigend,369944.127,5726737.209,51.67653129292607,7.118986608070925
4308553-0,2.3,befriedigend,370122.765,5726809.664,51.67722375193309,7.121541825530957
4308554-2,2.3,befriedigend,370315.661,5726939.259,51.67843294433784,7.124282002713569
4308558-2,2.4,befriedigend,371097.392,5727821.843,51.68654439957865,7.135256373067119
4308558-3,2.4,befriedigend,371097.392,5727821.843,51.68654439957865,7.135256373067119
4308561-3,2.3,befriedigend,370837.289,5727487.561,51.68348054976612,7.131619500767478
4308565-0,2.5,ausreichend,364538.406,5723847.83,51.64928908004384,7.041971170278653
4308566-0,2.4,befriedigend,364321.119,5723582.434,51.646851778756876,7.0389353200187195
4308594-2,2.5,ausreichend,363832.482,5722907.096,51.640664941413185,7.032140007876354
4308598-0,2.4,befriedigend,363834.67,5724511.782,51.6550854850748,7.031546950617124
4308640-0,3.0,nicht ausreichend,363978.168,5718276.921,51.59909227888764,7.036041676104508
4308644-0,2.2,befriedigend,363954.428,5718544.837,51.601494114662444,7.035595207668246
4308647-0,2.8,ausreichend,363834.209,5719534.779,51.61036094334491,7.033476004116683
4308648-2,2.3,befriedigend,364017.349,5720581.571,51.61981195277287,7.035713092271367
4308649-0,3.0,nicht ausreichend,364037.187,5720987.177,51.62346162328178,7.035842056443174
4308650-0,3.0,nicht ausreichend,363990.558,5721636.642,51.62928660475321,7.034916652218735
4308652-0,2.1,befriedigend,363775.66,5723048.464,51.641921542241185,7.031264318806529
4308653-0,2.3,befriedigend,363844.833,5722964.153,51.64118065736986,7.032296188100655
4308738-0,2.8,ausreichend,373031.28,5724510.012,51.65722213656605,7.164420800211397
4308740-0,2.7,ausreichend,372672.014,5725049.345,51.66198776488768,7.159033339666537
4308741-2,2.9,ausreichend,372547.853,5725522.828,51.66621472676192,7.157066478576104
4308741-3,2.9,ausreichend,372547.853,5725522.828,51.66621472676192,7.157066478576104
4308743-0,2.9,ausreichend,372581.758,5726250.046,51.67275778831851,7.157291229122698
4308745-0,2.8,ausreichend,372471.495,5727364.665,51.68274961563021,7.155290429739283
4308746-1,2.5,ausreichend,372155.004,5728212.843,51.690300019244944,7.150404235161132
4308746-2,2.5,ausreichend,372155.004,5728212.843,51.690300019244944,7.150404235161132
4308747-1,2.7,ausreichend,371981.347,5728931.427,51.696718166056094,7.147629581026189
4308747-2,2.7,ausreichend,371981.347,5728931.427,51.696718166056094,7.147629581026189
4309500-0,2.3,befriedigend,373440.35,5720671.024,51.62281368910766,7.171719833241349
4309541-1,2.5,ausreichend,373093.849,5720879.481,51.62460904757621,7.166641512944871
4309541-2,2.4,befriedigend,373093.849,5720879.481,51.62460904757621,7.166641512944871
4309542-1,2.3,befriedigend,373146.593,5721601.803,51.631112394573854,7.167141410497504
4309542-2,2.3,befriedigend,373146.593,5721601.803,51.631112394573854,7.167141410497504
4309573-0,2.3,befriedigend,383341.79,5719135.326,51.611151069010404,7.315197825075444
4309668-4,2.1,befriedigend,384404.662,5717894.369,51.60021689972866,7.3309501090582865
4309668-5,2.1,befriedigend,384404.662,5717894.369,51.60021689972866,7.3309501090582865
4309669-0,2.3,befriedigend,384155.051,5718054.066,51.601600928186,7.327294947991048
4309713-2,2.5,ausreichend,374309.186,5718008.646,51.59908151177121,7.185218872943983
4309713-3,2.4,befriedigend,374309.186,5718008.646,51.59908151177121,7.185218872943983
4309714-A1,2.5,ausreichend,374266.539,5718133.441,51.60019353301959,7.184558715448118
4309714-A2,2.3,befriedigend,374266.539,5718133.441,51.60019353301959,7.184558715448118
4309714-B1,2.4,befriedigend,374260.385,5718151.398,51.600353539720764,7.184463469716181
4309714-B2,2.4,befriedigend,374260.385,5718151.398,51.600353539720764,7.184463469716181
4309714-C1,2.4,befriedigend,374249.372,5718183.532,51.60063987093696,7.184293019777605
4309714-C2,2.4,befriedigend,374249.372,5718183.532,51.60063987093696,7.184293019777605
4309716-2,2.4,befriedigend,374193.376,5718318.206,51.601837687538605,7.183436626597421
4309716-3,2.5,ausreichend,374193.376,5718318.206,51.601837687538605,7.183436626597421
4309719-2,2.3,befriedigend,373968.832,5718714.02,51.60534467538776,7.180053871103611
4309721-1,2.4,befriedigend,373632.66,5719150.693,51.60919371625894,7.17504465960272
4309721-2,2.5,ausreichend,373657.035,5719160.347,51.60928594682327,7.175393003837737
4309721-4,2.4,befriedigend,373681.85,5719168.008,51.60936036399421,7.175748418525106
4309725-0,2.7,ausreichend,373216.021,5720084.451,51.6174916964641,7.168693226803503
4309726-1,2.8,ausreichend,373144.272,5720390.595,51.62022682938883,7.16754659151479
4309726-2,2.8,ausreichend,373144.272,5720390.595,51.62022682938883,7.16754659151479
4309726-3,2.8,ausreichend,373144.272,5720390.595,51.62022682938883,7.16754659151479
4309726-4,2.9,ausreichend,373144.272,5720390.595,51.62022682938883,7.16754659151479
4309731-0,2.5,ausreichend,373329.95,5722235.633,51.63684989256313,7.169559865257007
4309734-0,2.8,ausreichend,373530.915,5723322.461,51.64666236056719,7.17206949527198
4309736-0,2.4,befriedigend,373316.239,5724082.668,51.65344593992075,7.168693004626913
4309740-2,2.4,befriedigend,383335.6,5718352.382,51.60411294314148,7.315369001902312
4309740-3,2.5,ausreichend,383335.6,5718352.382,51.60411294314148,7.315369001902312
4309741-2,2.3,befriedigend,383043.949,5718358.607,51.60410839463787,7.3111574601200955
4309741-3,2.3,befriedigend,383043.949,5718358.607,51.60410839463787,7.3111574601200955
4309743-2,2.5,ausreichend,382739.688,5718326.903,51.603760177292884,7.306776603227453
4309743-3,2.3,befriedigend,382739.688,5718326.903,51.603760177292884,7.306776603227453
4309744-1,2.5,ausreichend,382144.225,5718188.152,51.60238883416848,7.298228899724829
4309744-2,2.8,ausreichend,382144.225,5718188.152,51.60238883416848,7.298228899724829
4309745-2,2.5,ausreichend,381753.795,5718035.318,51.60093338587316,7.292645529527376
4309745-3,2.5,ausreichend,381753.795,5718035.318,51.60093338587316,7.292645529527376
4309746-0,2.8,ausreichend,380770.7,5717819.623,51.59878756260474,7.27853083120489
4310504-0,2.2,befriedigend,394031.683,5727871.578,51.69178858841437,7.46687372168107
4310510-0,2.3,befriedigend,386005.647,5725892.901,51.67243240831297,7.351450924400492
4310536-2,2.1,befriedigend,385086.928,5723097.392,51.64712003736381,7.33908974142042
4311507-0,2.7,ausreichend,405645.863,5725005.814,51.668100877012364,7.635625107899098
4311519-0,2.5,ausreichend,396296.212,5718575.164,51.608651460667126,7.502380878630725
4311542-0,2.5,ausreichend,405348.522,5724483.268,51.663353746434254,7.631468385388845
4311683-2,2.3,befriedigend,407502.168,5717513.932,51.60106449866295,7.664439360395857
4311683-3,2.8,ausreichend,407502.168,5717513.932,51.60106449866295,7.664439360395857
4311683-4,2.9,ausreichend,407502.168,5717513.932,51.60106449866295,7.664439360395857
4311683-5,2.5,ausreichend,407502.168,5717513.932,51.60106449866295,7.664439360395857
4311684-2,2.5,ausreichend,407336.59,5717497.072,51.60088572257902,7.662053763351415
4311684-3,3.0,nicht ausreichend,407336.59,5717497.072,51.60088572257902,7.662053763351415
4311684-4,3.3,nicht ausreichend,407336.59,5717497.072,51.60088572257902,7.662053763351415
4311684-5,2.5,ausreichend,407336.59,5717497.072,51.60088572257902,7.662053763351415
4311685-3,2.7,ausreichend,406983.723,5717420.577,51.600139931155184,7.656980587272248
4311685-4,2.5,ausreichend,406983.723,5717420.577,51.600139931155184,7.656980587272248
4311685-5,2.5,ausreichend,406983.723,5717420.577,51.600139931155184,7.656980587272248
4311686-2,2.4,befriedigend,406893.838,5717395.596,51.59990052203534,7.65568979482016
4311686-3,2.2,befriedigend,406893.838,5717395.596,51.59990052203534,7.65568979482016
4311687-2,2.7,ausreichend,406556.39,5717310.024,51.599075421500636,7.650841812466096
4311687-3,2.8,ausreichend,406556.39,5717310.024,51.599075421500636,7.650841812466096
4312563-0,2.4,befriedigend,412879.282,5718245.341,51.60849693007325,7.741876101134838
4312564-0,2.2,befriedigend,410595.39,5717473.347,51.60119922302034,7.709099801531531
4312566-0,2.2,befriedigend,409203.894,5718142.076,51.60698794690189,7.68884065628247
4312571-3,2.3,befriedigend,409106.51,5717472.142,51.6009500597288,7.687608414151479
4312629-0,3.0,nicht ausreichend,409312.707,5718840.092,51.613280093427214,7.690230962853426
4312630-0,2.9,ausreichend,409222.659,5719869.1,51.62251552732429,7.688664190174007
4312631-0,2.9,ausreichend,409136.194,5720329.7,51.62664198628449,7.687296006138039
4312632-1,2.2,befriedigend,409057.122,5721250.609,51.634907409388695,7.685914771896433
4312632-2,2.7,ausreichend,409057.122,5721250.609,51.634907409388695,7.685914771896433
4312633-0,2.2,befriedigend,409056.493,5721901.248,51.64075599795424,7.685736609920471
4312634-0,2.8,ausreichend,408965.686,5722958.272,51.65024303279916,7.684149616257064
4312635-0,2.2,befriedigend,408936.143,5723279.738,51.65312794425823,7.6836389959510365
4312637-B1,2.9,ausreichend,408904.313,5724006.785,51.65965829207833,7.682989562177559
4312637-B2,3.0,nicht ausreichend,408904.313,5724006.785,51.65965829207833,7.682989562177559
4312638-1,2.8,ausreichend,408888.122,5724472.423,51.66384133389938,7.6826341554754976
4312638-2,2.7,ausreichend,408888.122,5724472.423,51.66384133389938,7.6826341554754976
4312639-2,2.7,ausreichend,408868.38,5724761.709,51.66643855131287,7.682273343049291
4312642-0,2.5,ausreichend,408443.16,5726756.395,51.684299762218956,7.6756036274209585
4312644-0,2.7,ausreichend,408208.302,5727354.729,51.68963985598135,7.672049939822767
4312645-2,2.1,befriedigend,408076.578,5727651.788,51.692288569001285,7.6700665763628795
4312646-1,2.2,befriedigend,407913.687,5728051.73,51.69585694788359,7.667605003466172
4312646-2,2.2,befriedigend,407913.687,5728051.73,51.69585694788359,7.667605003466172
4312670-1,2.4,befriedigend,414712.026,5718861.863,51.614319754695494,7.768186367383473
4312670-2,2.2,befriedigend,414712.026,5718861.863,51.614319754695494,7.768186367383473
4312680-0,3.0,nicht ausreichend,408284.511,5717502.639,51.601090936243324,7.675735169979214
4312682-2,2.2,befriedigend,407870.283,5717512.299,51.60111015991018,7.669753394369527
4312682-3,2.4,befriedigend,407870.283,5717512.299,51.60111015991018,7.669753394369527
4312684-1,2.2,befriedigend,409126.429,5717706.171,51.60305701015467,7.687835296495372
4312684-2,2.3,befriedigend,409115.372,5717695.06,51.6029553466636,7.68767856419673
4312684-3,2.3,befriedigend,409144.319,5717696.89,51.60297646795817,7.688095949996091
4312685-0,2.4,befriedigend,408873.077,5717445.788,51.60067543506643,7.684245728433539
4313552-0,2.4,befriedigend,422942.741,5721109.776,51.63571505727463,7.886542474724564
4313553-0,2.3,befriedigend,421376.004,5720248.831,51.62775854936233,7.864101628545704
4313578-1,2.4,befriedigend,420204.714,5719954.134,51.62494440827979,7.847250552293815
4313578-2,2.2,befriedigend,420205.715,5719954.178,51.6249449457801,7.8472649998983295
4313580-0,2.3,befriedigend,425599.851,5723586.044,51.65833424650457,7.924402891306419
4313584-1,2.2,befriedigend,428285.324,5726970.936,51.68911347148031,7.962524499851506
4313643-2,2.8,ausreichend,428747.784,5727595.697,51.69478894369953,7.9690860036623645
4313643-3,2.4,befriedigend,428747.784,5727595.697,51.69478894369953,7.9690860036623645
4313644-0,2.1,befriedigend,428656.314,5727471.942,51.69366477098049,7.967788110987549
4313645-2,2.3,befriedigend,428490.666,5727249.086,51.69164022463695,7.965437591737177
4313648-1,2.8,ausreichend,427647.508,5726116.513,51.68135041966016,7.953476183795624
4313648-2,2.9,ausreichend,427647.508,5726116.513,51.68135041966016,7.953476183795624
4313655-0,3.0,nicht ausreichend,424175.918,5721831.623,51.64237195910368,7.904201616947776
4314512-0,2.8,ausreichend,437657.631,5720463.839,51.631731339091075,8.099252238203176
4314558-0,2.4,befriedigend,433167.982,5724083.845,51.66376052502342,8.033701860263035
4315528-0,2.1,befriedigend,453319.242,5717947.475,51.610624632164566,8.325853160968984
4315529-2,2.2,befriedigend,452344.835,5717672.761,51.608073060903244,8.311819552905863
4315706-0,2.2,befriedigend,452344.436,5716778.008,51.600028375955375,8.311935398821614
4316523-0,2.2,befriedigend,456323.325,5724596.657,51.67064828241937,8.368404115942845
4316525-0,2.2,befriedigend,456318.061,5724694.626,51.67152870428343,8.368315747427285
4316527-0,2.3,befriedigend,456190.969,5725394.89,51.67781481634895,8.36639014153438
4316533-0,2.5,ausreichend,455982.409,5726812.679,51.69054569110037,8.363195128421946
4316534-0,2.6,ausreichend,455965.081,5727465.609,51.69641474301973,8.362862036048178
4317524-0,2.1,befriedigend,472510.684,5724578.551,51.67151087287882,8.60247844341171
4318536-0,2.3,befriedigend,485626.577,5726644.123,51.6905719733723,8.792059672429227
4318603-0,3.0,nicht ausreichend,481305.8,5717808.48,51.61099994818527,8.73002400338152
4318605-0,2.2,befriedigend,481128.903,5719002.362,51.62172877226189,8.727405040315748
4318606-1,2.5,ausreichend,480593.173,5720877.284,51.63856876157145,8.719562532805051
4318606-2,2.5,ausreichend,480593.173,5720877.284,51.63856876157145,8.719562532805051
4318608-1,2.3,befriedigend,480375.411,5722050.599,51.649110944555346,8.716349993419263
4318608-2,2.4,befriedigend,480375.411,5722050.599,51.649110944555346,8.716349993419263
4318610-2,2.5,ausreichend,480071.798,5722656.137,51.65454488624642,8.711927178184137
4318610-3,2.3,befriedigend,480071.798,5722656.137,51.65454488624642,8.711927178184137
4318614-1,3.0,nicht ausreichend,480163.943,5724960.034,51.67526331535651,8.713128369071182
4318614-2,3.2,nicht ausreichend,480163.943,5724960.034,51.67526331535651,8.713128369071182
4318616-0,2.4,befriedigend,480208.752,5725657.124,51.68153266977703,8.713736877443173
4318617-0,2.2,befriedigend,480195.455,5725825.225,51.68304365327926,8.713535012718614
4318618-1,2.4,befriedigend,479852.185,5727229.215,51.695655163694944,8.70848874095616
4318618-2,2.3,befriedigend,479852.185,5727229.215,51.695655163694944,8.70848874095616
4319500-0,2.7,ausreichend,496152.779,5716431.605,51.598916949740776,8.944454385344649
4319502-0,2.2,befriedigend,492563.605,5718449.937,51.61702891835559,8.89259167410548
4319505-0,2.2,befriedigend,490672.103,5722037.924,51.64926212484332,8.865176033474619
4319506-0,2.3,befriedigend,490647.703,5722357.921,51.652138963061944,8.864814802474516
4320515-0,2.3,befriedigend,510608.778,5723476.778,51.662176804277394,9.15338121794079
4320555-0,3.1,nicht ausreichend,511275.699,5727312.872,51.69665573010985,9.163147391019399
4320559-0,2.4,befriedigend,509676.896,5716537.943,51.59980309619671,9.139716356186222
4321534-0,2.2,befriedigend,518833.982,5718083.374,51.613466985498995,9.272009434476809
4321537-0,2.1,befriedigend,518180.945,5717322.919,51.60665085356066,9.262538623430729
4321556-0,2.4,befriedigend,511659.198,5727461.36,51.69798300678401,9.16870115305558
4322503-0,2.1,befriedigend,525693.631,5722994.146,51.65735004162356,9.371438350557465
4322505-0,2.2,befriedigend,525768.136,5723586.937,51.66267658690686,9.372559108575084
4322506-0,2.4,befriedigend,525650.758,5723532.657,51.66219391029678,9.370858096042863
4322569-0,2.3,befriedigend,526204.648,5726970.848,51.69308201254078,9.37912408901103
4322852-1,2.5,ausreichend,529430.716,5717840.349,51.610827568921344,9.425028441361688
4322853-0,2.1,befriedigend,530936.056,5720190.334,51.63187619976034,9.446974902171888
4322864-A,2.8,ausreichend,531082.958,5721183.12,51.640794480038224,9.449185496350818
4322888-0,2.6,ausreichend,531219.557,5721373.453,51.64249824093073,9.451176431322065
4323511-0,2.7,ausreichend,543066.495,5723916.086,51.66457642181746,9.622688913144113
4323910-0,2.1,befriedigend,535022.415,5719571.734,51.626074684398134,9.505951827091241
4324503-0,2.4,befriedigend,546999.508,5722846.617,51.654645763974024,9.679407535587554
4324515-0,2.4,befriedigend,556970.084,5721828.814,51.64457299451217,9.823358065540587
4324516-0,2.5,ausreichend,557581.562,5722150.016,51.64739849060967,9.832247305490911
4324517-0,2.3,befriedigend,554576.266,5720479.389,51.63267821969565,9.788554649926624
4324519-0,2.2,befriedigend,555929.427,5721442.242,51.641201952787284,9.808257835741935
4324520-0,2.5,ausreichend,554901.997,5720627.004,51.63397367850643,9.793283698636142
4324522-0,2.4,befriedigend,552332.075,5723306.345,51.658307848262176,9.756555106153098
4324525-0,2.2,befriedigend,552927.454,5721995.543,51.64646707720503,9.764963153902773
4324528-0,2.2,befriedigend,552937.361,5720951.63,51.63708062850467,9.764948378391148
4325003-0,2.7,ausreichend,567577.395,5718865.262,51.616755247622024,9.976065724699234
